mon	feature	feature_val
goodra	move	fireblast
goodra	move	muddywater
goodra	move	dracometeor
goodra	move	focusblast
goodra	move	protect
klefki	move	reflect
klefki	move	lightscreen
klefki	move	spikes
klefki	move	magnetrise
klefki	move	playrough
klefki	move	thunderwave
klefki	move	foulplay
klefki	move	toxic
klefki	move	reflect
klefki	move	lightscreen
klefki	move	safeguard
klefki	move	playrough
klefki	move	substitute
klefki	move	thunderwave
klefki	move	protect
klefki	move	flashcannon
klefki	move	dazzlinggleam
phantump	move	hornleech
phantump	move	leechseed
phantump	move	phantomforce
phantump	move	substitute
phantump	move	willowisp
phantump	move	rest
trevenant	move	hornleech
trevenant	move	shadowclaw
trevenant	move	leechseed
trevenant	move	willowisp
trevenant	move	rest
trevenant	move	substitute
trevenant	move	phantomforce
trevenant	move	hornleech
trevenant	move	woodhammer
trevenant	move	leechseed
trevenant	move	shadowclaw
trevenant	move	willowisp
trevenant	move	trickroom
trevenant	move	earthquake
trevenant	move	rockslide
trevenant	move	protect
pumpkaboo	move	willowisp
pumpkaboo	move	shadowsneak
pumpkaboo	move	destinybond
pumpkaboo	move	synthesis
pumpkaboo	move	seedbomb
pumpkaboo	move	leechseed
pumpkaboosmall	move	willowisp
pumpkaboosmall	move	shadowsneak
pumpkaboosmall	move	destinybond
pumpkaboosmall	move	synthesis
pumpkaboosmall	move	seedbomb
pumpkaboolarge	move	willowisp
pumpkaboolarge	move	shadowsneak
pumpkaboolarge	move	leechseed
pumpkaboolarge	move	synthesis
pumpkaboolarge	move	seedbomb
pumpkaboosuper	move	willowisp
pumpkaboosuper	move	shadowsneak
pumpkaboosuper	move	leechseed
pumpkaboosuper	move	synthesis
pumpkaboosuper	move	seedbomb
gourgeist	move	willowisp
gourgeist	move	seedbomb
gourgeist	move	leechseed
gourgeist	move	shadowsneak
gourgeist	move	substitute
gourgeist	move	synthesis
gourgeist	move	willowisp
gourgeist	move	shadowsneak
gourgeist	move	painsplit
gourgeist	move	seedbomb
gourgeist	move	leechseed
gourgeist	move	phantomforce
gourgeist	move	explosion
gourgeist	move	protect
gourgeistsmall	move	willowisp
gourgeistsmall	move	seedbomb
gourgeistsmall	move	leechseed
gourgeistsmall	move	shadowsneak
gourgeistsmall	move	substitute
gourgeistsmall	move	synthesis
gourgeistsmall	move	willowisp
gourgeistsmall	move	shadowsneak
gourgeistsmall	move	painsplit
gourgeistsmall	move	seedbomb
gourgeistsmall	move	leechseed
gourgeistsmall	move	phantomforce
gourgeistsmall	move	explosion
gourgeistsmall	move	protect
gourgeistlarge	move	willowisp
gourgeistlarge	move	seedbomb
gourgeistlarge	move	leechseed
gourgeistlarge	move	shadowsneak
gourgeistlarge	move	substitute
gourgeistlarge	move	synthesis
gourgeistlarge	move	willowisp
gourgeistlarge	move	shadowsneak
gourgeistlarge	move	painsplit
gourgeistlarge	move	seedbomb
gourgeistlarge	move	leechseed
gourgeistlarge	move	phantomforce
gourgeistlarge	move	explosion
gourgeistlarge	move	protect
gourgeistlarge	move	trickroom
gourgeistsuper	move	willowisp
gourgeistsuper	move	seedbomb
gourgeistsuper	move	leechseed
gourgeistsuper	move	shadowsneak
gourgeistsuper	move	substitute
gourgeistsuper	move	synthesis
gourgeistsuper	move	willowisp
gourgeistsuper	move	shadowsneak
gourgeistsuper	move	painsplit
gourgeistsuper	move	seedbomb
gourgeistsuper	move	leechseed
gourgeistsuper	move	phantomforce
gourgeistsuper	move	explosion
gourgeistsuper	move	protect
gourgeistsuper	move	trickroom
bergmite	move	avalanche
bergmite	move	recover
bergmite	move	stoneedge
bergmite	move	curse
bergmite	move	gyroball
bergmite	move	rapidspin
avalugg	move	avalanche
avalugg	move	recover
avalugg	move	toxic
avalugg	move	rapidspin
avalugg	move	roar
avalugg	move	earthquake
avalugg	move	avalanche
avalugg	move	recover
avalugg	move	earthquake
avalugg	move	protect
noibat	move	airslash
noibat	move	hurricane
noibat	move	dracometeor
noibat	move	uturn
noibat	move	roost
noibat	move	switcheroo
noivern	move	dracometeor
noivern	move	hurricane
noivern	move	airslash
noivern	move	flamethrower
noivern	move	boomburst
noivern	move	switcheroo
noivern	move	uturn
noivern	move	roost
noivern	move	taunt
noivern	move	airslash
noivern	move	hurricane
noivern	move	dragonpulse
noivern	move	dracometeor
noivern	move	focusblast
noivern	move	flamethrower
noivern	move	uturn
noivern	move	roost
noivern	move	boomburst
noivern	move	switcheroo
noivern	move	tailwind
noivern	move	taunt
noivern	move	protect
xerneas	move	geomancy
xerneas	move	moonblast
xerneas	move	thunder
xerneas	move	focusblast
xerneas	move	thunderbolt
xerneas	move	hiddenpowerfire
xerneas	move	psyshock
xerneas	move	rockslide
xerneas	move	closecombat
xerneas	move	geomancy
xerneas	move	dazzlinggleam
xerneas	move	thunder
xerneas	move	focusblast
xerneas	move	thunderbolt
xerneas	move	hiddenpowerfire
xerneas	move	psyshock
xerneas	move	rockslide
xerneas	move	closecombat
xerneas	move	protect
yveltal	move	darkpulse
yveltal	move	hurricane
yveltal	move	foulplay
yveltal	move	oblivionwing
yveltal	move	uturn
yveltal	move	suckerpunch
yveltal	move	taunt
yveltal	move	toxic
yveltal	move	roost
yveltal	move	darkpulse
yveltal	move	oblivionwing
yveltal	move	taunt
yveltal	move	focusblast
yveltal	move	hurricane
yveltal	move	roost
yveltal	move	suckerpunch
yveltal	move	snarl
yveltal	move	skydrop
yveltal	move	protect
zygarde	move	dragondance
zygarde	move	earthquake
zygarde	move	outrage
zygarde	move	extremespeed
zygarde	move	stoneedge
zygarde	move	dragondance
zygarde	move	landswrath
zygarde	move	extremespeed
zygarde	move	rockslide
zygarde	move	coil
zygarde	move	stoneedge
zygarde	move	glare
zygarde	move	protect
zygarde10	move	dragondance
zygarde10	move	thousandarrows
zygarde10	move	outrage
zygarde10	move	extremespeed
zygarde10	move	irontail
zygarde10	move	substitute
diancie	move	reflect
diancie	move	lightscreen
diancie	move	stealthrock
diancie	move	diamondstorm
diancie	move	moonblast
diancie	move	hiddenpowerfire
diancie	move	diamondstorm
diancie	move	moonblast
diancie	move	reflect
diancie	move	lightscreen
diancie	move	safeguard
diancie	move	substitute
diancie	move	calmmind
diancie	move	psychic
diancie	move	dazzlinggleam
diancie	move	protect
dianciemega	move	calmmind
dianciemega	move	moonblast
dianciemega	move	earthpower
dianciemega	move	hiddenpowerfire
dianciemega	move	psyshock
dianciemega	move	diamondstorm
dianciemega	move	diamondstorm
dianciemega	move	moonblast
dianciemega	move	calmmind
dianciemega	move	psyshock
dianciemega	move	earthpower
dianciemega	move	hiddenpowerfire
dianciemega	move	dazzlinggleam
dianciemega	move	protect
hoopa	move	nastyplot
hoopa	move	psyshock
hoopa	move	shadowball
hoopa	move	focusblast
hoopa	move	trick
hoopa	move	hyperspacehole
hoopa	move	shadowball
hoopa	move	focusblast
hoopa	move	protect
hoopa	move	psychic
hoopa	move	trickroom
hoopaunbound	move	nastyplot
hoopaunbound	move	substitute
hoopaunbound	move	psyshock
hoopaunbound	move	psychic
hoopaunbound	move	darkpulse
hoopaunbound	move	focusblast
hoopaunbound	move	hyperspacefury
hoopaunbound	move	zenheadbutt
hoopaunbound	move	icepunch
hoopaunbound	move	drainpunch
hoopaunbound	move	gunkshot
hoopaunbound	move	knockoff
hoopaunbound	move	trick
hoopaunbound	move	psychic
hoopaunbound	move	darkpulse
hoopaunbound	move	focusblast
hoopaunbound	move	protect
hoopaunbound	move	hyperspacefury
hoopaunbound	move	zenheadbutt
hoopaunbound	move	icepunch
hoopaunbound	move	drainpunch
hoopaunbound	move	gunkshot
volcanion	move	substitute
volcanion	move	steameruption
volcanion	move	fireblast
volcanion	move	sludgewave
volcanion	move	hiddenpowerice
volcanion	move	earthpower
volcanion	move	superpower
volcanion	move	substitute
volcanion	move	steameruption
volcanion	move	heatwave
volcanion	move	sludgebomb
volcanion	move	rockslide
volcanion	move	earthquake
volcanion	move	protect
decidueye	move	spiritshackle
decidueye	move	uturn
decidueye	move	leafblade
decidueye	move	roost
decidueye	move	swordsdance
decidueye	move	suckerpunch
incineroar	move	fakeout
incineroar	move	darkestlariat
incineroar	move	flareblitz
incineroar	move	uturn
incineroar	move	earthquake
primarina	move	hypervoice
primarina	move	moonblast
primarina	move	icebeam
primarina	move	encore
primarina	move	reflect
primarina	move	lightscreen
primarina	move	scald
toucannon	move	substitute
toucannon	move	beakblast
toucannon	move	swordsdance
toucannon	move	roost
toucannon	move	brickbreak
gumshoos	move	uturn
gumshoos	move	return
gumshoos	move	crunch
gumshoos	move	earthquake
vikavolt	move	agility
vikavolt	move	bugbuzz
vikavolt	move	thunderbolt
vikavolt	move	voltswitch
vikavolt	move	energyball
vikavolt	move	hiddenpowerice
crabominable	move	icehammer
crabominable	move	closecombat
crabominable	move	earthquake
crabominable	move	stoneedge
oricorio	move	revelationdance
oricorio	move	hurricane
oricorio	move	toxic
oricorio	move	roost
oricorio	move	uturn
oricoriopompom	move	revelationdance
oricoriopompom	move	hurricane
oricoriopompom	move	toxic
oricoriopompom	move	roost
oricoriopompom	move	uturn
oricoriopau	move	revelationdance
oricoriopau	move	hurricane
oricoriopau	move	toxic
oricoriopau	move	roost
oricoriopau	move	uturn
oricoriosensu	move	revelationdance
oricoriosensu	move	hurricane
oricoriosensu	move	toxic
oricoriosensu	move	roost
oricoriosensu	move	uturn
ribombee	move	quiverdance
ribombee	move	bugbuzz
ribombee	move	moonblast
ribombee	move	hiddenpowerfire
ribombee	move	roost
ribombee	move	batonpass
lycanroc	move	swordsdance
lycanroc	move	accelerock
lycanroc	move	stoneedge
lycanroc	move	crunch
lycanroc	move	firefang
lycanrocmidnight	move	bulkup
lycanrocmidnight	move	stoneedge
lycanrocmidnight	move	stealthrock
lycanrocmidnight	move	suckerpunch
lycanrocmidnight	move	swordsdance
lycanrocmidnight	move	firefang
lycanrocmidnight	move	rockclimb
wishiwashi	move	scald
wishiwashi	move	hydropump
wishiwashi	move	icebeam
wishiwashi	move	hiddenpowergrass
wishiwashi	move	earthquake
toxapex	move	toxicspikes
toxapex	move	banefulbunker
toxapex	move	recover
toxapex	move	scald
toxapex	move	haze
mudsdale	move	earthquake
mudsdale	move	closecombat
mudsdale	move	payback
mudsdale	move	rockslide
mudsdale	move	heavyslam
araquanid	move	liquidation
araquanid	move	lunge
araquanid	move	infestation
araquanid	move	mirrorcoat
lurantis	move	leafstorm
lurantis	move	hiddenpowerfire
lurantis	move	gigadrain
lurantis	move	substitute
shiinotic	move	spore
shiinotic	move	strengthsap
shiinotic	move	moonblast
shiinotic	move	substitute
shiinotic	move	leechseed
salazzle	move	nastyplot
salazzle	move	fireblast
salazzle	move	sludgewave
salazzle	move	hiddenpowerground
bewear	move	hammerarm
bewear	move	icepunch
bewear	move	swordsdance
bewear	move	return
bewear	move	shadowclaw
bewear	move	doubleedge
tsareena	move	highjumpkick
tsareena	move	tropkick
tsareena	move	playrough
tsareena	move	uturn
comfey	move	aromatherapy
comfey	move	drainingkiss
comfey	move	toxic
comfey	move	synthesis
comfey	move	uturn
oranguru	move	nastyplot
oranguru	move	psyshock
oranguru	move	focusblast
oranguru	move	thunderbolt
passimian	move	rocktomb
passimian	move	closecombat
passimian	move	earthquake
passimian	move	ironhead
golisopod	move	spikes
golisopod	move	firstimpression
golisopod	move	liquidation
golisopod	move	suckerpunch
golisopod	move	aquajet
golisopod	move	toxic
palossand	move	shoreup
palossand	move	earthpower
palossand	move	shadowball
palossand	move	protect
palossand	move	toxic
pyukumuku	move	curse
pyukumuku	move	batonpass
pyukumuku	move	recover
pyukumuku	move	counter
pyukumuku	move	reflect
pyukumuku	move	lightscreen
silvally	move	swordsdance
silvally	move	return
silvally	move	doubleedge
silvally	move	crunch
silvally	move	flamecharge
silvally	move	flamethrower
silvally	move	icebeam
silvally	move	uturn
silvally	move	ironhead
silvallybug	move	flamethrower
silvallybug	move	icebeam
silvallybug	move	thunderbolt
silvallybug	move	uturn
silvallydark	move	multiattack
silvallydark	move	swordsdance
silvallydark	move	flamecharge
silvallydark	move	ironhead
silvallydragon	move	multiattack
silvallydragon	move	ironhead
silvallydragon	move	flamecharge
silvallydragon	move	flamethrower
silvallydragon	move	icebeam
silvallydragon	move	dracometeor
silvallydragon	move	swordsdance
silvallydragon	move	uturn
silvallyelectric	move	multiattack
silvallyelectric	move	flamethrower
silvallyelectric	move	icebeam
silvallyelectric	move	partingshot
silvallyelectric	move	toxic
silvallyfairy	move	multiattack
silvallyfairy	move	flamethrower
silvallyfairy	move	rockslide
silvallyfairy	move	thunderwave
silvallyfairy	move	partingshot
silvallyfighting	move	swordsdance
silvallyfighting	move	multiattack
silvallyfighting	move	shadowclaw
silvallyfighting	move	flamecharge
silvallyfighting	move	ironhead
silvallyfire	move	multiattack
silvallyfire	move	icebeam
silvallyfire	move	thunderbolt
silvallyfire	move	uturn
silvallyflying	move	multiattack
silvallyflying	move	flamethrower
silvallyflying	move	ironhead
silvallyflying	move	partingshot
silvallyflying	move	thunderwave
silvallyghost	move	multiattack
silvallyghost	move	flamethrower
silvallyghost	move	icebeam
silvallyghost	move	partingshot
silvallyghost	move	toxic
silvallygrass	move	multiattack
silvallygrass	move	flamethrower
silvallygrass	move	icebeam
silvallygrass	move	partingshot
silvallygrass	move	toxic
silvallyground	move	multiattack
silvallyground	move	swordsdance
silvallyground	move	flamecharge
silvallyground	move	rockslide
silvallyice	move	multiattack
silvallyice	move	thunderbolt
silvallyice	move	flamethrower
silvallyice	move	uturn
silvallyice	move	toxic
silvallypoison	move	multiattack
silvallypoison	move	flamethrower
silvallypoison	move	icebeam
silvallypoison	move	partingshot
silvallypoison	move	toxic
silvallypsychic	move	multiattack
silvallypsychic	move	flamethrower
silvallypsychic	move	rockslide
silvallypsychic	move	partingshot
silvallypsychic	move	thunderwave
silvallyrock	move	multiattack
silvallyrock	move	flamethrower
silvallyrock	move	icebeam
silvallyrock	move	partingshot
silvallyrock	move	toxic
silvallysteel	move	multiattack
silvallysteel	move	crunch
silvallysteel	move	flamethrower
silvallysteel	move	thunderbolt
silvallywater	move	multiattack
silvallywater	move	icebeam
silvallywater	move	thunderbolt
silvallywater	move	partingshot
minior	move	shellsmash
minior	move	powergem
minior	move	acrobatics
minior	move	earthquake
komala	move	return
komala	move	suckerpunch
komala	move	woodhammer
komala	move	earthquake
komala	move	playrough
komala	move	uturn
turtonator	move	overheat
turtonator	move	shelltrap
turtonator	move	earthquake
turtonator	move	dragontail
turtonator	move	explosion
togedemaru	move	spikyshield
togedemaru	move	zingzap
togedemaru	move	nuzzle
togedemaru	move	uturn
togedemaru	move	wish
mimikyu	move	swordsdance
mimikyu	move	shadowsneak
mimikyu	move	playrough
mimikyu	move	woodhammer
mimikyu	move	shadowclaw
bruxish	move	psychicfangs
bruxish	move	crunch
bruxish	move	waterfall
bruxish	move	icefang
bruxish	move	aquajet
bruxish	move	swordsdance
drampa	move	dracometeor
drampa	move	dragonpulse
drampa	move	hypervoice
drampa	move	fireblast
drampa	move	thunderbolt
drampa	move	glare
drampa	move	substitute
drampa	move	roost
dhelmise	move	swordsdance
dhelmise	move	powerwhip
dhelmise	move	phantomforce
dhelmise	move	anchorshot
dhelmise	move	switcheroo
dhelmise	move	earthquake
kommoo	move	dragondance
kommoo	move	outrage
kommoo	move	dragonclaw
kommoo	move	skyuppercut
kommoo	move	poisonjab
tapukoko	move	wildcharge
tapukoko	move	voltswitch
tapukoko	move	naturesmadness
tapukoko	move	bravebird
tapukoko	move	uturn
tapulele	move	moonblast
tapulele	move	psyshock
tapulele	move	calmmind
tapulele	move	focusblast
tapulele	move	aromatherapy
tapubulu	move	woodhammer
tapubulu	move	naturesmadness
tapubulu	move	rocktomb
tapubulu	move	superpower
tapubulu	move	megahorn
tapufini	move	calmmind
tapufini	move	moonblast
tapufini	move	scald
tapufini	move	substitute
tapufini	move	icebeam
solgaleo	move	sunsteelstrike
solgaleo	move	zenheadbutt
solgaleo	move	flareblitz
solgaleo	move	morningsun
solgaleo	move	stoneedge
solgaleo	move	earthquake
lunala	move	moongeistbeam
lunala	move	psyshock
lunala	move	calmmind
lunala	move	focusblast
lunala	move	roost
nihilego	move	stealthrock
nihilego	move	acidspray
nihilego	move	powergem
nihilego	move	toxicspikes
nihilego	move	sludgewave
buzzwole	move	superpower
buzzwole	move	leechlife
buzzwole	move	stoneedge
buzzwole	move	poisonjab
pheromosa	move	highjumpkick
pheromosa	move	uturn
pheromosa	move	icebeam
pheromosa	move	poisonjab
pheromosa	move	bugbuzz
xurkitree	move	thunderbolt
xurkitree	move	voltswitch
xurkitree	move	energyball
xurkitree	move	dazzlinggleam
xurkitree	move	hiddenpowerice
celesteela	move	autotomize
celesteela	move	flashcannon
celesteela	move	airslash
celesteela	move	fireblast
celesteela	move	energyball
kartana	move	leafblade
kartana	move	sacredsword
kartana	move	smartstrike
kartana	move	psychocut
kartana	move	swordsdance
guzzlord	move	dracometeor
guzzlord	move	hammerarm
guzzlord	move	crunch
guzzlord	move	earthquake
guzzlord	move	fireblast
necrozma	move	autotomize
necrozma	move	swordsdance
necrozma	move	stoneedge
necrozma	move	psychocut
necrozma	move	earthquake
necrozma	move	psyshock
magearna	move	shiftgear
magearna	move	flashcannon
magearna	move	aurasphere
magearna	move	fleurcannon
magearna	move	ironhead
magearna	move	thunderbolt
magearna	move	icebeam
marshadow	move	spectralthief
marshadow	move	closecombat
marshadow	move	stoneedge
marshadow	move	shadowsneak
marshadow	move	icepunch
missingno	move	watergun
missingno	move	skyattack
missingno	move	doubleedge
missingno	move	metronome
tomohawk	move	aurasphere
