mon	feature_complex	feature	feature_val
clawitzer	move_darkpulse	move	darkpulse
clawitzer	move_aurasphere	move	aurasphere
clawitzer	move_icebeam	move	icebeam
clawitzer	move_uturn	move	uturn
clawitzer	move_waterpulse	move	waterpulse
clawitzer	move_icebeam	move	icebeam
clawitzer	move_uturn	move	uturn
clawitzer	move_darkpulse	move	darkpulse
clawitzer	move_aurasphere	move	aurasphere
clawitzer	move_muddywater	move	muddywater
clawitzer	move_helpinghand	move	helpinghand
clawitzer	move_protect	move	protect
helioptile	move_surf	move	surf
helioptile	move_voltswitch	move	voltswitch
helioptile	move_hiddenpowerice	move	hiddenpowerice
helioptile	move_raindance	move	raindance
helioptile	move_thunder	move	thunder
helioptile	move_darkpulse	move	darkpulse
helioptile	move_thunderbolt	move	thunderbolt
heliolisk	move_raindance	move	raindance
heliolisk	move_thunder	move	thunder
heliolisk	move_hypervoice	move	hypervoice
heliolisk	move_surf	move	surf
heliolisk	move_darkpulse	move	darkpulse
heliolisk	move_hiddenpowerice	move	hiddenpowerice
heliolisk	move_voltswitch	move	voltswitch
heliolisk	move_thunderbolt	move	thunderbolt
heliolisk	move_surf	move	surf
heliolisk	move_voltswitch	move	voltswitch
heliolisk	move_hiddenpowerice	move	hiddenpowerice
heliolisk	move_raindance	move	raindance
heliolisk	move_thunder	move	thunder
heliolisk	move_darkpulse	move	darkpulse
heliolisk	move_thunderbolt	move	thunderbolt
heliolisk	move_electricterrain	move	electricterrain
heliolisk	move_protect	move	protect
tyrunt	move_stealthrock	move	stealthrock
tyrunt	move_dragondance	move	dragondance
tyrunt	move_stoneedge	move	stoneedge
tyrunt	move_dragonclaw	move	dragonclaw
tyrunt	move_earthquake	move	earthquake
tyrunt	move_icefang	move	icefang
tyrunt	move_firefang	move	firefang
tyrantrum	move_stealthrock	move	stealthrock
tyrantrum	move_dragondance	move	dragondance
tyrantrum	move_dragonclaw	move	dragonclaw
tyrantrum	move_earthquake	move	earthquake
tyrantrum	move_superpower	move	superpower
tyrantrum	move_outrage	move	outrage
tyrantrum	move_headsmash	move	headsmash
tyrantrum	move_rockslide	move	rockslide
tyrantrum	move_dragondance	move	dragondance
tyrantrum	move_headsmash	move	headsmash
tyrantrum	move_dragonclaw	move	dragonclaw
tyrantrum	move_earthquake	move	earthquake
tyrantrum	move_icefang	move	icefang
tyrantrum	move_firefang	move	firefang
tyrantrum	move_protect	move	protect
amaura	move_naturepower	move	naturepower
amaura	move_hypervoice	move	hypervoice
amaura	move_ancientpower	move	ancientpower
amaura	move_thunderbolt	move	thunderbolt
amaura	move_darkpulse	move	darkpulse
amaura	move_thunderwave	move	thunderwave
amaura	move_dragontail	move	dragontail
amaura	move_flashcannon	move	flashcannon
aurorus	move_ancientpower	move	ancientpower
aurorus	move_thunderbolt	move	thunderbolt
aurorus	move_encore	move	encore
aurorus	move_thunderwave	move	thunderwave
aurorus	move_earthpower	move	earthpower
aurorus	move_freezedry	move	freezedry
aurorus	move_hypervoice	move	hypervoice
aurorus	move_stealthrock	move	stealthrock
aurorus	move_hypervoice	move	hypervoice
aurorus	move_ancientpower	move	ancientpower
aurorus	move_thunderbolt	move	thunderbolt
aurorus	move_encore	move	encore
aurorus	move_thunderwave	move	thunderwave
aurorus	move_flashcannon	move	flashcannon
aurorus	move_freezedry	move	freezedry
aurorus	move_icywind	move	icywind
aurorus	move_protect	move	protect
sylveon	move_hypervoice	move	hypervoice
sylveon	move_calmmind	move	calmmind
sylveon	move_wish	move	wish
sylveon	move_protect	move	protect
sylveon	move_psyshock	move	psyshock
sylveon	move_batonpass	move	batonpass
sylveon	move_shadowball	move	shadowball
sylveon	move_hypervoice	move	hypervoice
sylveon	move_calmmind	move	calmmind
sylveon	move_wish	move	wish
sylveon	move_protect	move	protect
sylveon	move_psyshock	move	psyshock
sylveon	move_helpinghand	move	helpinghand
sylveon	move_shadowball	move	shadowball
sylveon	move_hiddenpowerground	move	hiddenpowerground
hawlucha	move_substitute	move	substitute
hawlucha	move_swordsdance	move	swordsdance
hawlucha	move_highjumpkick	move	highjumpkick
hawlucha	move_acrobatics	move	acrobatics
hawlucha	move_roost	move	roost
hawlucha	move_stoneedge	move	stoneedge
hawlucha	move_swordsdance	move	swordsdance
hawlucha	move_highjumpkick	move	highjumpkick
hawlucha	move_uturn	move	uturn
hawlucha	move_stoneedge	move	stoneedge
hawlucha	move_skydrop	move	skydrop
hawlucha	move_encore	move	encore
hawlucha	move_protect	move	protect
dedenne	move_substitute	move	substitute
dedenne	move_recycle	move	recycle
dedenne	move_thunderbolt	move	thunderbolt
dedenne	move_nuzzle	move	nuzzle
dedenne	move_grassknot	move	grassknot
dedenne	move_hiddenpowerice	move	hiddenpowerice
dedenne	move_toxic	move	toxic
dedenne	move_voltswitch	move	voltswitch
dedenne	move_thunderbolt	move	thunderbolt
dedenne	move_nuzzle	move	nuzzle
dedenne	move_grassknot	move	grassknot
dedenne	move_hiddenpowerice	move	hiddenpowerice
dedenne	move_uturn	move	uturn
dedenne	move_helpinghand	move	helpinghand
dedenne	move_protect	move	protect
carbink	move_stealthrock	move	stealthrock
carbink	move_lightscreen	move	lightscreen
carbink	move_reflect	move	reflect
carbink	move_explosion	move	explosion
carbink	move_powergem	move	powergem
carbink	move_moonblast	move	moonblast
carbink	move_trickroom	move	trickroom
carbink	move_lightscreen	move	lightscreen
carbink	move_reflect	move	reflect
carbink	move_explosion	move	explosion
carbink	move_powergem	move	powergem
carbink	move_moonblast	move	moonblast
carbink	move_protect	move	protect
goomy	move_sludgebomb	move	sludgebomb
goomy	move_thunderbolt	move	thunderbolt
goomy	move_toxic	move	toxic
goomy	move_protect	move	protect
goomy	move_infestation	move	infestation
sliggoo	move_sludgebomb	move	sludgebomb
sliggoo	move_thunderbolt	move	thunderbolt
sliggoo	move_toxic	move	toxic
sliggoo	move_protect	move	protect
sliggoo	move_infestation	move	infestation
sliggoo	move_icebeam	move	icebeam
goodra	move_dracometeor	move	dracometeor
goodra	move_dragonpulse	move	dragonpulse
goodra	move_fireblast	move	fireblast
goodra	move_sludgebomb	move	sludgebomb
goodra	move_thunderbolt	move	thunderbolt
goodra	move_earthquake	move	earthquake
goodra	move_dragontail	move	dragontail
goodra	move_thunderbolt	move	thunderbolt
goodra	move_icebeam	move	icebeam
goodra	move_dragonpulse	move	dragonpulse
goodra	move_fireblast	move	fireblast
goodra	move_muddywater	move	muddywater
goodra	move_dracometeor	move	dracometeor
goodra	move_focusblast	move	focusblast
goodra	move_protect	move	protect
klefki	move_reflect	move	reflect
klefki	move_lightscreen	move	lightscreen
klefki	move_spikes	move	spikes
klefki	move_magnetrise	move	magnetrise
klefki	move_playrough	move	playrough
klefki	move_thunderwave	move	thunderwave
klefki	move_foulplay	move	foulplay
klefki	move_toxic	move	toxic
klefki	move_reflect	move	reflect
klefki	move_lightscreen	move	lightscreen
klefki	move_safeguard	move	safeguard
klefki	move_playrough	move	playrough
klefki	move_substitute	move	substitute
klefki	move_thunderwave	move	thunderwave
klefki	move_protect	move	protect
klefki	move_flashcannon	move	flashcannon
klefki	move_dazzlinggleam	move	dazzlinggleam
phantump	move_hornleech	move	hornleech
phantump	move_leechseed	move	leechseed
phantump	move_phantomforce	move	phantomforce
phantump	move_substitute	move	substitute
phantump	move_willowisp	move	willowisp
phantump	move_rest	move	rest
trevenant	move_hornleech	move	hornleech
trevenant	move_shadowclaw	move	shadowclaw
trevenant	move_leechseed	move	leechseed
trevenant	move_willowisp	move	willowisp
trevenant	move_rest	move	rest
trevenant	move_substitute	move	substitute
trevenant	move_phantomforce	move	phantomforce
trevenant	move_hornleech	move	hornleech
trevenant	move_woodhammer	move	woodhammer
trevenant	move_leechseed	move	leechseed
trevenant	move_shadowclaw	move	shadowclaw
trevenant	move_willowisp	move	willowisp
trevenant	move_trickroom	move	trickroom
trevenant	move_earthquake	move	earthquake
trevenant	move_rockslide	move	rockslide
trevenant	move_protect	move	protect
pumpkaboo	move_willowisp	move	willowisp
pumpkaboo	move_shadowsneak	move	shadowsneak
pumpkaboo	move_destinybond	move	destinybond
pumpkaboo	move_synthesis	move	synthesis
pumpkaboo	move_seedbomb	move	seedbomb
pumpkaboo	move_leechseed	move	leechseed
pumpkaboosmall	move_willowisp	move	willowisp
pumpkaboosmall	move_shadowsneak	move	shadowsneak
pumpkaboosmall	move_destinybond	move	destinybond
pumpkaboosmall	move_synthesis	move	synthesis
pumpkaboosmall	move_seedbomb	move	seedbomb
pumpkaboolarge	move_willowisp	move	willowisp
pumpkaboolarge	move_shadowsneak	move	shadowsneak
pumpkaboolarge	move_leechseed	move	leechseed
pumpkaboolarge	move_synthesis	move	synthesis
pumpkaboolarge	move_seedbomb	move	seedbomb
pumpkaboosuper	move_willowisp	move	willowisp
pumpkaboosuper	move_shadowsneak	move	shadowsneak
pumpkaboosuper	move_leechseed	move	leechseed
pumpkaboosuper	move_synthesis	move	synthesis
pumpkaboosuper	move_seedbomb	move	seedbomb
gourgeist	move_willowisp	move	willowisp
gourgeist	move_seedbomb	move	seedbomb
gourgeist	move_leechseed	move	leechseed
gourgeist	move_shadowsneak	move	shadowsneak
gourgeist	move_substitute	move	substitute
gourgeist	move_synthesis	move	synthesis
gourgeist	move_willowisp	move	willowisp
gourgeist	move_shadowsneak	move	shadowsneak
gourgeist	move_painsplit	move	painsplit
gourgeist	move_seedbomb	move	seedbomb
gourgeist	move_leechseed	move	leechseed
gourgeist	move_phantomforce	move	phantomforce
gourgeist	move_explosion	move	explosion
gourgeist	move_protect	move	protect
gourgeistsmall	move_willowisp	move	willowisp
gourgeistsmall	move_seedbomb	move	seedbomb
gourgeistsmall	move_leechseed	move	leechseed
gourgeistsmall	move_shadowsneak	move	shadowsneak
gourgeistsmall	move_substitute	move	substitute
gourgeistsmall	move_synthesis	move	synthesis
gourgeistsmall	move_willowisp	move	willowisp
gourgeistsmall	move_shadowsneak	move	shadowsneak
gourgeistsmall	move_painsplit	move	painsplit
gourgeistsmall	move_seedbomb	move	seedbomb
gourgeistsmall	move_leechseed	move	leechseed
gourgeistsmall	move_phantomforce	move	phantomforce
gourgeistsmall	move_explosion	move	explosion
gourgeistsmall	move_protect	move	protect
gourgeistlarge	move_willowisp	move	willowisp
gourgeistlarge	move_seedbomb	move	seedbomb
gourgeistlarge	move_leechseed	move	leechseed
gourgeistlarge	move_shadowsneak	move	shadowsneak
gourgeistlarge	move_substitute	move	substitute
gourgeistlarge	move_synthesis	move	synthesis
gourgeistlarge	move_willowisp	move	willowisp
gourgeistlarge	move_shadowsneak	move	shadowsneak
gourgeistlarge	move_painsplit	move	painsplit
gourgeistlarge	move_seedbomb	move	seedbomb
gourgeistlarge	move_leechseed	move	leechseed
gourgeistlarge	move_phantomforce	move	phantomforce
gourgeistlarge	move_explosion	move	explosion
gourgeistlarge	move_protect	move	protect
gourgeistlarge	move_trickroom	move	trickroom
gourgeistsuper	move_willowisp	move	willowisp
gourgeistsuper	move_seedbomb	move	seedbomb
gourgeistsuper	move_leechseed	move	leechseed
gourgeistsuper	move_shadowsneak	move	shadowsneak
gourgeistsuper	move_substitute	move	substitute
gourgeistsuper	move_synthesis	move	synthesis
gourgeistsuper	move_willowisp	move	willowisp
gourgeistsuper	move_shadowsneak	move	shadowsneak
gourgeistsuper	move_painsplit	move	painsplit
gourgeistsuper	move_seedbomb	move	seedbomb
gourgeistsuper	move_leechseed	move	leechseed
gourgeistsuper	move_phantomforce	move	phantomforce
gourgeistsuper	move_explosion	move	explosion
gourgeistsuper	move_protect	move	protect
gourgeistsuper	move_trickroom	move	trickroom
bergmite	move_avalanche	move	avalanche
bergmite	move_recover	move	recover
bergmite	move_stoneedge	move	stoneedge
bergmite	move_curse	move	curse
bergmite	move_gyroball	move	gyroball
bergmite	move_rapidspin	move	rapidspin
avalugg	move_avalanche	move	avalanche
avalugg	move_recover	move	recover
avalugg	move_toxic	move	toxic
avalugg	move_rapidspin	move	rapidspin
avalugg	move_roar	move	roar
avalugg	move_earthquake	move	earthquake
avalugg	move_avalanche	move	avalanche
avalugg	move_recover	move	recover
avalugg	move_earthquake	move	earthquake
avalugg	move_protect	move	protect
noibat	move_airslash	move	airslash
noibat	move_hurricane	move	hurricane
noibat	move_dracometeor	move	dracometeor
noibat	move_uturn	move	uturn
noibat	move_roost	move	roost
noibat	move_switcheroo	move	switcheroo
noivern	move_dracometeor	move	dracometeor
noivern	move_hurricane	move	hurricane
noivern	move_airslash	move	airslash
noivern	move_flamethrower	move	flamethrower
noivern	move_boomburst	move	boomburst
noivern	move_switcheroo	move	switcheroo
noivern	move_uturn	move	uturn
noivern	move_roost	move	roost
noivern	move_taunt	move	taunt
noivern	move_airslash	move	airslash
noivern	move_hurricane	move	hurricane
noivern	move_dragonpulse	move	dragonpulse
noivern	move_dracometeor	move	dracometeor
noivern	move_focusblast	move	focusblast
noivern	move_flamethrower	move	flamethrower
noivern	move_uturn	move	uturn
noivern	move_roost	move	roost
noivern	move_boomburst	move	boomburst
noivern	move_switcheroo	move	switcheroo
noivern	move_tailwind	move	tailwind
noivern	move_taunt	move	taunt
noivern	move_protect	move	protect
xerneas	move_geomancy	move	geomancy
xerneas	move_moonblast	move	moonblast
xerneas	move_thunder	move	thunder
xerneas	move_focusblast	move	focusblast
xerneas	move_thunderbolt	move	thunderbolt
xerneas	move_hiddenpowerfire	move	hiddenpowerfire
xerneas	move_psyshock	move	psyshock
xerneas	move_rockslide	move	rockslide
xerneas	move_closecombat	move	closecombat
xerneas	move_geomancy	move	geomancy
xerneas	move_dazzlinggleam	move	dazzlinggleam
xerneas	move_thunder	move	thunder
xerneas	move_focusblast	move	focusblast
xerneas	move_thunderbolt	move	thunderbolt
xerneas	move_hiddenpowerfire	move	hiddenpowerfire
xerneas	move_psyshock	move	psyshock
xerneas	move_rockslide	move	rockslide
xerneas	move_closecombat	move	closecombat
xerneas	move_protect	move	protect
yveltal	move_darkpulse	move	darkpulse
yveltal	move_hurricane	move	hurricane
yveltal	move_foulplay	move	foulplay
yveltal	move_oblivionwing	move	oblivionwing
yveltal	move_uturn	move	uturn
yveltal	move_suckerpunch	move	suckerpunch
yveltal	move_taunt	move	taunt
yveltal	move_toxic	move	toxic
yveltal	move_roost	move	roost
yveltal	move_darkpulse	move	darkpulse
yveltal	move_oblivionwing	move	oblivionwing
yveltal	move_taunt	move	taunt
yveltal	move_focusblast	move	focusblast
yveltal	move_hurricane	move	hurricane
yveltal	move_roost	move	roost
yveltal	move_suckerpunch	move	suckerpunch
yveltal	move_snarl	move	snarl
yveltal	move_skydrop	move	skydrop
yveltal	move_protect	move	protect
zygarde	move_dragondance	move	dragondance
zygarde	move_earthquake	move	earthquake
zygarde	move_outrage	move	outrage
zygarde	move_extremespeed	move	extremespeed
zygarde	move_stoneedge	move	stoneedge
zygarde	move_dragondance	move	dragondance
zygarde	move_landswrath	move	landswrath
zygarde	move_extremespeed	move	extremespeed
zygarde	move_rockslide	move	rockslide
zygarde	move_coil	move	coil
zygarde	move_stoneedge	move	stoneedge
zygarde	move_glare	move	glare
zygarde	move_protect	move	protect
zygarde10	move_dragondance	move	dragondance
zygarde10	move_thousandarrows	move	thousandarrows
zygarde10	move_outrage	move	outrage
zygarde10	move_extremespeed	move	extremespeed
zygarde10	move_irontail	move	irontail
zygarde10	move_substitute	move	substitute
diancie	move_reflect	move	reflect
diancie	move_lightscreen	move	lightscreen
diancie	move_stealthrock	move	stealthrock
diancie	move_diamondstorm	move	diamondstorm
diancie	move_moonblast	move	moonblast
diancie	move_hiddenpowerfire	move	hiddenpowerfire
diancie	move_diamondstorm	move	diamondstorm
diancie	move_moonblast	move	moonblast
diancie	move_reflect	move	reflect
diancie	move_lightscreen	move	lightscreen
diancie	move_safeguard	move	safeguard
diancie	move_substitute	move	substitute
diancie	move_calmmind	move	calmmind
diancie	move_psychic	move	psychic
diancie	move_dazzlinggleam	move	dazzlinggleam
diancie	move_protect	move	protect
dianciemega	move_calmmind	move	calmmind
dianciemega	move_moonblast	move	moonblast
dianciemega	move_earthpower	move	earthpower
dianciemega	move_hiddenpowerfire	move	hiddenpowerfire
dianciemega	move_psyshock	move	psyshock
dianciemega	move_diamondstorm	move	diamondstorm
dianciemega	move_diamondstorm	move	diamondstorm
dianciemega	move_moonblast	move	moonblast
dianciemega	move_calmmind	move	calmmind
dianciemega	move_psyshock	move	psyshock
dianciemega	move_earthpower	move	earthpower
dianciemega	move_hiddenpowerfire	move	hiddenpowerfire
dianciemega	move_dazzlinggleam	move	dazzlinggleam
dianciemega	move_protect	move	protect
hoopa	move_nastyplot	move	nastyplot
hoopa	move_psyshock	move	psyshock
hoopa	move_shadowball	move	shadowball
hoopa	move_focusblast	move	focusblast
hoopa	move_trick	move	trick
hoopa	move_hyperspacehole	move	hyperspacehole
hoopa	move_shadowball	move	shadowball
hoopa	move_focusblast	move	focusblast
hoopa	move_protect	move	protect
